	item_code	link	Product_Code	Video_ID
426	3407901	https://www.totalwine.com/beer/lager/vienna-lager/samuel-adams-boston-lager/p/3407901	3407901	64146317
427	95448121	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/flying-dog-snake-dog-ipa/p/95448121	95448121	59612762
428	95448126	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/flying-dog-snake-dog-ipa/p/95448126	95448126	63270010
429	3407903	https://www.totalwine.com/beer/lager/vienna-lager/samuel-adams-boston-lager/p/3407903	3407903	64146317
430	88244126	https://www.totalwine.com/beer/lager/schwarzbier/samuel-adams-black-lager/p/88244126	88244126	64146194
431	95448901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/flying-dog-snake-dog-ipa/p/95448901	95448901	59612762
432	93061750	https://www.totalwine.com/wine/champagne-&-sparkling-wine/champagne/montaudon-classe-'m'/p/93061750	93061750	52653297
433	12279126	https://www.totalwine.com/beer/specialty-styles/winter-warmer/anchor-christmas-ale/p/12279126	12279126	81028641
434	122791901	https://www.totalwine.com/beer/specialty-styles/winter-warmer/anchor-christmas-ale/p/122791901	122791901	81028641
435	12279903	https://www.totalwine.com/beer/specialty-styles/winter-warmer/anchor-christmas-ale/p/12279903	12279903	81028641
436	94397750	https://www.totalwine.com/wine/red-wine/monica/dolia-monica-di-sardegna/p/94397750	94397750	82089638
437	12227126	https://www.totalwine.com/beer/ale/porter/rogue-mocha-porter/p/12227126	12227126	82096554
438	12227226	https://www.totalwine.com/beer/ale/porter/rogue-mocha-porter/p/12227226	12227226	82096554
439	12227901	https://www.totalwine.com/beer/ale/porter/rogue-mocha-porter/p/12227901	12227901	82096554
440	81832750	https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/biltmore-estate-cabernet/p/81832750	81832750	138082371
441	93706750	https://www.totalwine.com/wine/fruit-wine/fruit-blends/duplin-blackberry/p/93706750	93706750	138084222
442	93700750	https://www.totalwine.com/wine/red-wine/red-blend/duplin-carolina-red/p/93700750	93700750	138084222
443	92194750		92194750	100720365
444	99539127	https://www.totalwine.com/beer/lager/german-pilsner/trumer-pils/p/99539127	99539127	68552969
445	99539811	https://www.totalwine.com/beer/lager/german-pilsner/trumer-pils/p/99539811	99539811	68552969
446	995398900	https://www.totalwine.com/beer/lager/german-pilsner/trumer-pils/p/995398900	995398900	68552969
447	995398901	https://www.totalwine.com/beer/lager/german-pilsner/trumer-pils/p/995398901	995398901	68552969
448	17499126	https://www.totalwine.com/beer/ale/brown-ale/abita-turbodog/p/17499126	17499126	80940024
449	17499900	https://www.totalwine.com/beer/ale/brown-ale/abita-turbodog/p/17499900	17499900	80940024
450	17499901	https://www.totalwine.com/beer/ale/brown-ale/abita-turbodog/p/17499901	17499901	80940024
451	93703750	https://www.totalwine.com/wine/rose-&-blush-wine/rose-blend/duplin-scuppernong-blush/p/93703750	93703750	138084222
452	92238126	https://www.totalwine.com/beer/ale/belgian-style-ale/dogfish-head-raison-d'etre/p/92238126	92238126	47723078
453	75600750	https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-haut-bages-liberal-pauillac/p/75600750	75600750	63184171
454	91926750	https://www.totalwine.com/wine/red-wine/sangiovese/vecchia-cantina-vino-nobile-di-montepulciano/p/91926750	91926750	100747921
455	92238901	https://www.totalwine.com/beer/ale/belgian-style-ale/dogfish-head-raison-d'etre/p/92238901	92238901	47723078
456	18520750	https://www.totalwine.com/wine/white-wine/chardonnay/biltmore-estate-chardonnay/p/18520750	18520750	138082371
457	75606750	https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-haut-bages-liberal-pauillac/p/75606750	75606750	63184171
458	2596375	https://www.totalwine.com/wine/white-wine/pinot-grigio/pinot-gris/santa-margherita-pinot-grigio/p/2596375	2596375	88200134
459	98486750	https://www.totalwine.com/wine/white-wine/trebbiano/ugni-blanc/saula-frascati-white-label/p/98486750	98486750	52953618
460	2596750	https://www.totalwine.com/wine/white-wine/pinot-grigio/pinot-gris/santa-margherita-pinot-grigio/p/2596750	2596750	88200134
461	99509750	https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/napa-wine-co-cabernet-sauvignon/p/99509750	99509750	76380932
462	75609750	https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-haut-bages-liberal-pauillac/p/75609750	75609750	63184171
463	75610750	https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-haut-bages-liberal-pauillac/p/75610750	75610750	63184171
464	8155122	https://www.totalwine.com/beer/ale/pale-ale/sierra-nevada-pale-ale/p/8155122	8155122	61283418
465	75611750	https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-haut-bages-liberal-pauillac/p/75611750	75611750	63184171
466	8155126	https://www.totalwine.com/beer/ale/pale-ale/sierra-nevada-pale-ale/p/8155126	8155126	61283418
467	93705750	https://www.totalwine.com/wine/white-wine/white-blend/duplin-scuppernong/p/93705750	93705750	138084222
468	8155127	https://www.totalwine.com/beer/ale/pale-ale/sierra-nevada-pale-ale/p/8155127	8155127	61283418
469	3410126	https://www.totalwine.com/beer/ale/stout/samuel-adams-cream-stout/p/3410126	3410126	64146432
470	8155128	https://www.totalwine.com/beer/ale/pale-ale/sierra-nevada-pale-ale/p/8155128	8155128	61283418
471	8155162	https://www.totalwine.com/beer/ale/pale-ale/sierra-nevada-pale-ale/p/8155162	8155162	61283418
472	1172750	https://www.totalwine.com/wine/white-wine/chardonnay/jordan-chardonnay/p/1172750	1172750	87269686
473	8155231	https://www.totalwine.com/beer/ale/pale-ale/sierra-nevada-pale-ale/p/8155231	8155231	61283418
474	97277126	https://www.totalwine.com/beer/ale/brown-ale/rogue-hazelnut-brown-nectar/p/97277126	97277126	82096552
475	96101750	https://www.totalwine.com/wine/white-wine/riesling/dr-heidemanns-bernkastel-spatlese/p/96101750	96101750	88389049
476	8155901	https://www.totalwine.com/beer/ale/pale-ale/sierra-nevada-pale-ale/p/8155901	8155901	61283418
477	8155903	https://www.totalwine.com/beer/ale/pale-ale/sierra-nevada-pale-ale/p/8155903	8155903	61283418
478	97277226	https://www.totalwine.com/beer/ale/brown-ale/rogue-hazelnut-brown-nectar/p/97277226	97277226	82096552
479	97277901	https://www.totalwine.com/beer/ale/brown-ale/rogue-hazelnut-brown-nectar/p/97277901	97277901	82096552
480	1977750	https://www.totalwine.com/wine/red-wine/red-blend/duplin-christmas-eve-red/p/1977750	1977750	138084222
481	94777750	https://www.totalwine.com/wine/white-wine/white-blend/duplin-carlos-white/p/94777750	94777750	138084222
482	115165015	https://www.totalwine.com/wine/red-wine/rhone-blend/clos-st-michel-chateauneuf-du-pape-reserve/p/115165015	115165015	45935841
483	115165031	https://www.totalwine.com/wine/red-wine/rhone-blend/clos-st-michel-chateauneuf-du-pape-reserve/p/115165031	115165031	45935841
484	115165750	https://www.totalwine.com/wine/red-wine/rhone-blend/clos-st-michel-chateauneuf-du-pape-reserve/p/115165750	115165750	45935841
485	17550750	https://www.totalwine.com/wine/red-wine/rhone-blend/clos-st-michel-chateauneuf-du-pape-reserve/p/17550750	17550750	45935841
486	12608015	https://www.totalwine.com/wine/red-wine/merlot/duckhorn-merlot-three-palms/p/12608015	12608015	111117970
487	12608030	https://www.totalwine.com/wine/red-wine/merlot/duckhorn-merlot-three-palms/p/12608030	12608030	111117970
488	12608750	https://www.totalwine.com/wine/red-wine/merlot/duckhorn-merlot-three-palms/p/12608750	12608750	111117970
489	94767750	https://www.totalwine.com/wine/white-wine/white-blend/biltmore-christmas-white/p/94767750	94767750	138082371
490	95371750	https://www.totalwine.com/wine/red-wine/tempranillo/castillo-de-clavijo-rioja-tempranillo/p/95371750	95371750	57217977
491	92246126	https://www.totalwine.com/beer/ale/belgian-style-ale/yards-saison-belgian-ale/p/92246126	92246126	80935389
492	92246901	https://www.totalwine.com/beer/ale/belgian-style-ale/yards-saison-belgian-ale/p/92246901	92246901	80935389
493	92246903	https://www.totalwine.com/beer/ale/belgian-style-ale/yards-saison-belgian-ale/p/92246903	92246903	80935389
494	102268901	https://www.totalwine.com/beer/ale/barley-wine/avery-hog-heaven-barleywine/p/102268901	102268901	67643491
495	102268903	https://www.totalwine.com/beer/ale/barley-wine/avery-hog-heaven-barleywine/p/102268903	102268903	67643491
496	98748226	https://www.totalwine.com/beer/ale/barley-wine/avery-hog-heaven-barleywine/p/98748226	98748226	67643491
497	18132126	https://www.totalwine.com/beer/ale/wheat-ale/widmer-hefeweizen/p/18132126	18132126	45308882
498	94586015	https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/martin-ray-cabernet-sauvignon-sonoma/p/94586015	94586015	76394179
499	59879750	https://www.totalwine.com/wine/red-wine/zinfandel/bella-zinfandel-big-river-ranch/p/59879750	59879750	76390551
500	94586030	https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/martin-ray-cabernet-sauvignon-sonoma/p/94586030	94586030	76394179
501	18132127	https://www.totalwine.com/beer/ale/wheat-ale/widmer-hefeweizen/p/18132127	18132127	45308882
502	94586750	https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/martin-ray-cabernet-sauvignon-sonoma/p/94586750	94586750	76394179
503	18132128	https://www.totalwine.com/beer/ale/wheat-ale/widmer-hefeweizen/p/18132128	18132128	45308882
504	18132226	https://www.totalwine.com/beer/ale/wheat-ale/widmer-hefeweizen/p/18132226	18132226	45308882
505	18132901	https://www.totalwine.com/beer/ale/wheat-ale/widmer-hefeweizen/p/18132901	18132901	45308882
506	2006121	https://www.totalwine.com/beer/ale/strong-ale/oskar-blues-old-chub-scotch-ale/p/2006121	2006121	61032260
507	18132903	https://www.totalwine.com/beer/ale/wheat-ale/widmer-hefeweizen/p/18132903	18132903	45308882
508	2006122	https://www.totalwine.com/beer/ale/strong-ale/oskar-blues-old-chub-scotch-ale/p/2006122	2006122	61032260
509	2006901	https://www.totalwine.com/beer/ale/strong-ale/oskar-blues-old-chub-scotch-ale/p/2006901	2006901	61032260
510	2006903	https://www.totalwine.com/beer/ale/strong-ale/oskar-blues-old-chub-scotch-ale/p/2006903	2006903	61032260
511	95476750	https://www.totalwine.com/wine/white-wine/pinot-grigio/pinot-gris/kupelwieser-pinot-grigio-alto-adige/p/95476750	95476750	88900761
512	99680750	https://www.totalwine.com/wine/rose-&-blush-wine/rhone-blend/fontanyl-rose-de-provence/p/99680750	99680750	88900613
513	93436750	https://www.totalwine.com/wine/white-wine/chardonnay/sonoma-loeb-chardonnay-envoy/p/93436750	93436750	362603642
514	14761750	https://www.totalwine.com/wine/champagne-&-sparkling-wine/flavored-sparkling-wine/duplin-raspberry-champagne/p/14761750	14761750	138084222
515	3414122	https://www.totalwine.com/beer/lager/bock/samuel-adams-winter-lager/p/3414122	3414122	64146629
516	3414126	https://www.totalwine.com/beer/lager/bock/samuel-adams-winter-lager/p/3414126	3414126	64146629
517	98494750	https://www.totalwine.com/wine/white-wine/albarino/val-do-sosego-albarino-rias-baixas/p/98494750	98494750	100747923
518	3414127	https://www.totalwine.com/beer/lager/bock/samuel-adams-winter-lager/p/3414127	3414127	64146629
519	3414128	https://www.totalwine.com/beer/lager/bock/samuel-adams-winter-lager/p/3414128	3414128	64146629
520	3414226	https://www.totalwine.com/beer/lager/bock/samuel-adams-winter-lager/p/3414226	3414226	64146629
521	3414901	https://www.totalwine.com/beer/lager/bock/samuel-adams-winter-lager/p/3414901	3414901	64146629
522	3414903	https://www.totalwine.com/beer/lager/bock/samuel-adams-winter-lager/p/3414903	3414903	64146629
523	93257750	https://www.totalwine.com/wine/red-wine/rhone-blend/chateau-des-hautes-ribes-vacqueyras/p/93257750	93257750	45924833
524	93964126	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/stone-ipa-(india-pale-ale)/p/93964126	93964126	65590671
525	93964127	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/stone-ipa-(india-pale-ale)/p/93964127	93964127	65590671
526	98402750	https://www.totalwine.com/wine/red-wine/rhone-blend/chateau-de-nages-costieres-de-nimes-rouge-vieilles-vignes/p/98402750	98402750	55022334
527	93964128	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/stone-ipa-(india-pale-ale)/p/93964128	93964128	65590671
528	93964226	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/stone-ipa-(india-pale-ale)/p/93964226	93964226	65590671
529	93964903	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/stone-ipa-(india-pale-ale)/p/93964903	93964903	65590671
530	9396901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/stone-ipa-(india-pale-ale)/p/9396901	9396901	65590671
531	19104126	https://www.totalwine.com/beer/lager/czech-pilsner/samuel-adams-noble-pils/p/19104126	19104126	64146628
532	114439750	https://www.totalwine.com/wine/red-wine/sangiovese/la-castellina-chianti-classico-tommaso-bojola/p/114439750	114439750	88900763
533	19104901	https://www.totalwine.com/beer/lager/czech-pilsner/samuel-adams-noble-pils/p/19104901	19104901	64146628
534	19104903	https://www.totalwine.com/beer/lager/czech-pilsner/samuel-adams-noble-pils/p/19104903	19104903	64146628
535	13835750	https://www.totalwine.com/wine/red-wine/syrah/shiraz/anakena-ona-premium-selection-coastal-blend/p/13835750	13835750	87121721
536	91436015	https://www.totalwine.com/wine/champagne-&-sparkling-wine/champagne/montaudon-brut/p/91436015	91436015	52653296
537	94489126	https://www.totalwine.com/beer/ale/pale-ale/yards-philadelphia-pale-ale/p/94489126	94489126	80935520
538	91436375	https://www.totalwine.com/wine/champagne-&-sparkling-wine/champagne/montaudon-brut/p/91436375	91436375	52653296
539	94489903	https://www.totalwine.com/beer/ale/pale-ale/yards-philadelphia-pale-ale/p/94489903	94489903	80935520
540	91436750	https://www.totalwine.com/wine/champagne-&-sparkling-wine/champagne/montaudon-brut/p/91436750	91436750	52653296
541	94778750	https://www.totalwine.com/wine/red-wine/red-blend/duplin-burgundy/p/94778750	94778750	138084222
542	87658750	https://www.totalwine.com/wine/red-wine/syrah/shiraz/martin-ray-red/p/87658750	87658750	76393784
543	3086126	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/bridgeport-india-pale-ale/p/3086126	3086126	83715258
544	3086127	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/bridgeport-india-pale-ale/p/3086127	3086127	83715258
545	3086128	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/bridgeport-india-pale-ale/p/3086128	3086128	83715258
546	308612900	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/bridgeport-india-pale-ale/p/308612900	308612900	83715258
547	308612901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/bridgeport-india-pale-ale/p/308612901	308612901	83715258
548	141631121	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/heavy-seas-loose-cannon-ipa/p/141631121	141631121	59749179
549	3246126	https://www.totalwine.com/beer/ale/pale-ale/abita-restoration-pale-ale/p/3246126	3246126	80940018
550	3241121	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/heavy-seas-loose-cannon-ipa/p/3241121	3241121	59749179
551	3241126	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/heavy-seas-loose-cannon-ipa/p/3241126	3241126	59749179
552	3246900	https://www.totalwine.com/beer/ale/pale-ale/abita-restoration-pale-ale/p/3246900	3246900	80940018
553	3241901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/heavy-seas-loose-cannon-ipa/p/3241901	3241901	59749179
554	3241903	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/heavy-seas-loose-cannon-ipa/p/3241903	3241903	59749179
555	3374015	https://www.totalwine.com/beer/ale/belgian-style-ale/gulden-draak/p/3374015	3374015	84048340
556	3374750	https://www.totalwine.com/beer/ale/belgian-style-ale/gulden-draak/p/3374750	3374750	84048340
557	2229750	https://www.totalwine.com/spirits/liqueurs/cordials/schnapps/citrus-&-triple-sec/grand-imperial-orange-liqueur/p/2229750	2229750	100718913
558	3374817	https://www.totalwine.com/beer/ale/belgian-style-ale/gulden-draak/p/3374817	3374817	84048340
559	229175	https://www.totalwine.com/spirits/liqueurs/cordials/schnapps/citrus-&-triple-sec/grand-imperial-orange-liqueur/p/229175	229175	100718913
560	3374900	https://www.totalwine.com/beer/ale/belgian-style-ale/gulden-draak/p/3374900	3374900	84048340
561	3374903	https://www.totalwine.com/beer/ale/belgian-style-ale/gulden-draak/p/3374903	3374903	84048340
562	3793750	https://www.totalwine.com/beer/ale/belgian-style-ale/allagash-four/p/3793750	3793750	63100313
563	3835128	https://www.totalwine.com/beer/ale/belgian-style-ale/avery-the-beast-grand-cru/p/3835128	3835128	67643565
564	3793903	https://www.totalwine.com/beer/ale/belgian-style-ale/allagash-four/p/3793903	3793903	63100313
565	383512903	https://www.totalwine.com/beer/ale/belgian-style-ale/avery-the-beast-grand-cru/p/383512903	383512903	67643565
566	4293134	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/dogfish-head-burton-baton/p/4293134	4293134	47723071/
567	4293903	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/dogfish-head-burton-baton/p/4293903	4293903	47723071/
568	15172750	https://www.totalwine.com/wine/red-wine/red-blend/biltmore-estate-century-red/p/15172750	15172750	138082371
569	15171750	https://www.totalwine.com/wine/white-wine/white-blend/biltmore-estate-century-white/p/15171750	15171750	138082371
570	15384750	https://www.totalwine.com/wine/rose-&-blush-wine/rose-blend/bougrier-rose-d'anjou/p/15384750	15384750	88389365
571	15793121	https://www.totalwine.com/beer/ale/wheat-ale/shipyard-summer-ale/p/15793121	15793121	59653144
572	15793122	https://www.totalwine.com/beer/ale/wheat-ale/shipyard-summer-ale/p/15793122	15793122	59653144
573	15793126	https://www.totalwine.com/beer/ale/wheat-ale/shipyard-summer-ale/p/15793126	15793126	59653144
574	15856750	https://www.totalwine.com/wine/white-wine/white-blend/duplin-midnight-magnolia/p/15856750	15856750	138084222
575	15857750	https://www.totalwine.com/wine/white-wine/white-blend/duplin-beaufort-bay/p/15857750	15857750	138084222
576	15793127	https://www.totalwine.com/beer/ale/wheat-ale/shipyard-summer-ale/p/15793127	15793127	59653144
577	15793903	https://www.totalwine.com/beer/ale/wheat-ale/shipyard-summer-ale/p/15793903	15793903	59653144
578	88243015	https://www.totalwine.com/beer/ale/belgian-style-ale/allagash-curieux/p/88243015	88243015	63100310
579	88243060	https://www.totalwine.com/beer/ale/belgian-style-ale/allagash-curieux/p/88243060	88243060	63100310
580	88243903	https://www.totalwine.com/beer/ale/belgian-style-ale/allagash-curieux/p/88243903	88243903	63100310
581	16165750	https://www.totalwine.com/wine/white-wine/chardonnay/dnu-mer-soleil-chardonnay-silver/p/16165750	16165750	56048084
582	115714750	https://www.totalwine.com/wine/red-wine/sangiovese/sette-ponti-oreno/p/115714750	115714750	45862202
583	16311750	https://www.totalwine.com/wine/red-wine/sangiovese/vasco-sassetti-sangiovese-ginepro/p/16311750	16311750	88900930
584	16315750	https://www.totalwine.com/wine/white-wine/cortese/saula-gavi-white-label/p/16315750	16315750	52953621
585	16493121	https://www.totalwine.com/beer/specialty-styles/rye-beer/terrapin-rye-pale-ale/p/16493121	16493121	83698964
586	16493126	https://www.totalwine.com/beer/specialty-styles/rye-beer/terrapin-rye-pale-ale/p/16493126	16493126	83698964
587	16528750	https://www.totalwine.com/wine/red-wine/gamay/debeaune-beaujolais-nouveau/p/16528750	16528750	143615394
588	16493903	https://www.totalwine.com/beer/specialty-styles/rye-beer/terrapin-rye-pale-ale/p/16493903	16493903	83698964
589	16641750	https://www.totalwine.com/wine/red-wine/red-blend/grand-pacific-red-blend/p/16641750	16641750	94221361
590	16834903	https://www.totalwine.com/beer/ale/stout/terrapin-wake-n-bake-coffee-oatmeal-imperial-stout/p/16834903	16834903	83698966
591	16836901	https://www.totalwine.com/beer/ale/strong-ale/terrapin-oak-agd-big-hoppy-monster/p/16836901	16836901	83698964
592	16836903	https://www.totalwine.com/beer/ale/strong-ale/terrapin-oak-agd-big-hoppy-monster/p/16836903	16836903	83698964
593	16949126	https://www.totalwine.com/beer/ale/pale-ale/kona-fire-rock-pale-ale/p/16949126	16949126	45249541
594	16960126	https://www.totalwine.com/beer/lager/vienna-lager/starr-hill-jomo-vienna-lager/p/16960126	16960126	62642046
595	16963126	https://www.totalwine.com/beer/ale/wheat-ale/leinenkugel's-sunset-wheat/p/16963126	16963126	71090720
596	16960901	https://www.totalwine.com/beer/lager/vienna-lager/starr-hill-jomo-vienna-lager/p/16960901	16960901	62642046
597	16989750	https://www.totalwine.com/wine/white-wine/sauvignon-blanc/angeline-sauvignon-blanc-reserve/p/16989750	16989750	76391465
598	16960903	https://www.totalwine.com/beer/lager/vienna-lager/starr-hill-jomo-vienna-lager/p/16960903	16960903	62642046
599	16949901	https://www.totalwine.com/beer/ale/pale-ale/kona-fire-rock-pale-ale/p/16949901	16949901	4524954
600	16949903	https://www.totalwine.com/beer/ale/pale-ale/kona-fire-rock-pale-ale/p/16949903	16949903	4524954
601	16963127	https://www.totalwine.com/beer/ale/wheat-ale/leinenkugel's-sunset-wheat/p/16963127	16963127	71090720
602	16963901	https://www.totalwine.com/beer/ale/wheat-ale/leinenkugel's-sunset-wheat/p/16963901	16963901	71090720
603	18633750	https://www.totalwine.com/beer/specialty-styles/herbed/spiced-beer/dogfish-head-chateau-jiahu/p/18633750	18633750	48317921
604	18634128	https://www.totalwine.com/beer/ale/belgian-style-ale/dogfish-head-raison-d'extra/p/18634128	18634128	47723078
605	18634903	https://www.totalwine.com/beer/ale/belgian-style-ale/dogfish-head-raison-d'extra/p/18634903	18634903	47723078
606	186337903	https://www.totalwine.com/beer/specialty-styles/herbed/spiced-beer/dogfish-head-chateau-jiahu/p/186337903	186337903	48317921
607	19331750	https://www.totalwine.com/wine/red-wine/sangiovese/casalino-chianti-classico-riserva/p/19331750	19331750	45863684
608	19332750	https://www.totalwine.com/wine/red-wine/sangiovese/casalino-chianti-classico/p/19332750	19332750	100748746
609	19381750	https://www.totalwine.com/wine/rose-&-blush-wine/rose-blend/le-pont-bandol-rose/p/19381750	19381750	88900764
610	20067126	https://www.totalwine.com/beer/ale/amber/red-ale/redhook-copperhook/p/20067126	20067126	44730086
611	20130126	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/stone-ruination-ipa/p/20130126	20130126	65644149
612	20130134	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/stone-ruination-ipa/p/20130134	20130134	65644149
613	32874126	https://www.totalwine.com/beer/ale/stout/avery-out-of-bounds-stout/p/32874126	32874126	61094593
614	201301903	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/stone-ruination-ipa/p/201301903	201301903	65644149
615	20130226	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/stone-ruination-ipa/p/20130226	20130226	65644149
616	20130901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/stone-ruination-ipa/p/20130901	20130901	65644149
617	35339134	https://www.totalwine.com/beer/ale/wheat-ale/dogfish-head-festina-peche/p/35339134	35339134	48318368
618	35358126	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/lagunitas-ipa/p/35358126	35358126	64634021
619	35361126	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/lagunitas-maximus-ipa/p/35361126	35361126	64634113
620	35365750	https://www.totalwine.com/wine/red-wine/rhone-blend/pierre-amadieu-gigondas-pas-de-l'aigle-grande-reserve/p/35365750	35365750	57007285
621	35339901	https://www.totalwine.com/beer/ale/wheat-ale/dogfish-head-festina-peche/p/35339901	35339901	48318368
622	35339903	https://www.totalwine.com/beer/ale/wheat-ale/dogfish-head-festina-peche/p/35339903	35339903	48318368
623	35358127	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/lagunitas-ipa/p/35358127	35358127	64634021
624	353611901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/lagunitas-maximus-ipa/p/353611901	353611901	64634113
625	35361226	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/lagunitas-maximus-ipa/p/35361226	35361226	64634113
626	35358128	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/lagunitas-ipa/p/35358128	35358128	64634021
627	35358226	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/lagunitas-ipa/p/35358226	35358226	64634021
628	35358900	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/lagunitas-ipa/p/35358900	35358900	64634021
629	35358901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/lagunitas-ipa/p/35358901	35358901	64634021
630	91703015	https://www.totalwine.com/wine/red-wine/sangiovese/bellini-chianti/p/91703015	91703015	100748748
631	91703030	https://www.totalwine.com/wine/red-wine/sangiovese/bellini-chianti/p/91703030	91703030	100748748
632	91703375	https://www.totalwine.com/wine/red-wine/sangiovese/bellini-chianti/p/91703375	91703375	100748748
633	36121226	https://www.totalwine.com/beer/ale/belgian-style-ale/green-flash-trippel-belgian-ale/p/36121226	36121226	65594128
634	36120226	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/green-flash-imperial-ipa/p/36120226	36120226	65594019
635	91703750	https://www.totalwine.com/wine/red-wine/sangiovese/bellini-chianti/p/91703750	91703750	100748748
636	36121903	https://www.totalwine.com/beer/ale/belgian-style-ale/green-flash-trippel-belgian-ale/p/36121903	36121903	65594128
637	361202901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/green-flash-imperial-ipa/p/361202901	361202901	65594019
638	36122134	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/green-flash-west-coast-ipa/p/36122134	36122134	65594014
639	36120903	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/green-flash-imperial-ipa/p/36120903	36120903	65594019
640	36122226	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/green-flash-west-coast-ipa/p/36122226	36122226	65594014
641	36122901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/green-flash-west-coast-ipa/p/36122901	36122901	65594014
642	36122903	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/green-flash-west-coast-ipa/p/36122903	36122903	65594014
643	36240126	https://www.totalwine.com/beer/ale/pale-ale/stone-pale-ale/p/36240126	36240126	65590268
644	140048750	https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-labegorce-margaux/p/140048750	140048750	63184174
645	36240901	https://www.totalwine.com/beer/ale/pale-ale/stone-pale-ale/p/36240901	36240901	65590268
646	36429126	https://www.totalwine.com/beer/lager/american-all-malt-lager/kona-longboard-island-lager/p/36429126	36429126	45249751
647	36571750	https://www.totalwine.com/wine/white-wine/sauvignon-blanc/anakena-sauvignon-blanc-tama-vineyards-selection/p/36571750	36571750	87121332
648	36569750	https://www.totalwine.com/wine/red-wine/pinot-noir/anakena-ona-special-reserve-pinot-noir/p/36569750	36569750	87121532
649	36429901	https://www.totalwine.com/beer/lager/american-all-malt-lager/kona-longboard-island-lager/p/36429901	36429901	45249751
650	36429903	https://www.totalwine.com/beer/lager/american-all-malt-lager/kona-longboard-island-lager/p/36429903	36429903	45249751
651	36685126	https://www.totalwine.com/beer/ale/wheat-ale/red-brick-dog-days-summer/p/36685126	36685126	64674697
652	36685903	https://www.totalwine.com/beer/ale/wheat-ale/red-brick-dog-days-summer/p/36685903	36685903	64674697
653	36741175	https://www.totalwine.com/spirits/vodka/flavored-vodka/finlandia-grapefruit/p/36741175	36741175	106607162
654	36774126	https://www.totalwine.com/beer/ale/blonde-ale/red-brick-blonde/p/36774126	36774126	64674698
655	37846126	https://www.totalwine.com/beer/ale/stout/starr-hill-dark-starr-stout/p/37846126	37846126	62647486
656	37846903	https://www.totalwine.com/beer/ale/stout/starr-hill-dark-starr-stout/p/37846903	37846903	62647486
657	38360175	https://www.totalwine.com/spirits/liqueurs/cordials/schnapps/cream/fennellys-irish-cream/p/38360175	38360175	103233449
